EventPlayerID,Season,Ast,Block,Foul,Reb,Steal,Turnover,Made,Attempts,Possible
2814,2017,2,0,0,0,0,0,0,2,0
2817,2017,0,0,0,1,0,0,0,0,2
2819,2017,62,33,86,213,39,76,165,365,139
2823,2017,5,4,16,34,0,7,13,19,11
2824,2017,1,2,5,13,1,4,6,9,10
2827,2017,10,1,27,33,2,16,31,83,33
2829,2017,46,6,79,127,17,63,139,315,106
2832,2017,62,0,34,43,13,34,70,168,56
2834,2017,0,0,0,0,0,1,1,3,0
2835,2017,35,0,37,29,12,24,46,119,18
2838,2017,2,0,1,4,0,2,0,0,0
2839,2017,36,2,47,80,19,39,79,269,56
2840,2017,6,9,24,21,6,8,8,21,20
2842,2017,15,6,30,59,13,17,20,65,27
2848,2017,16,28,76,138,7,37,42,80,33
2849,2017,53,1,65,72,20,63,140,342,131
2850,2017,17,0,14,28,6,7,12,49,10
2854,2017,51,27,85,184,26,76,131,302,78
2858,2017,3,6,27,53,1,9,25,43,27
2860,2017,26,40,102,189,13,41,66,112,66
2863,2017,1,0,8,4,1,3,6,12,2
2865,2017,0,1,7,9,4,2,5,8,5
2868,2017,19,15,86,175,23,39,89,173,125
2872,2017,0,0,4,4,1,1,1,3,0
2878,2017,35,6,87,169,40,60,114,265,77
2879,2017,16,57,102,255,16,51,91,184,79
2880,2017,4,14,25,59,6,8,3,19,12
2881,2017,88,6,45,78,29,61,132,360,80
2886,2017,0,0,2,2,0,0,0,1,0
2887,2017,1,0,5,2,0,3,0,5,0
2889,2017,13,4,27,20,2,8,12,35,6
2890,2017,127,0,54,34,32,49,92,243,54
2892,2017,60,2,44,135,17,34,139,323,79
2893,2017,26,13,101,118,14,34,61,134,37
2900,2017,0,1,5,2,1,1,1,1,5
2907,2017,27,1,41,45,16,17,55,142,31
2912,2017,11,10,72,110,9,34,55,101,44
2913,2017,1,0,3,5,0,1,2,11,0
2914,2017,38,0,59,47,16,20,58,171,13
2915,2017,16,1,17,39,12,15,32,88,23
2922,2017,14,39,83,196,18,23,60,121,102
2923,2017,27,1,48,35,7,26,14,54,16
2926,2017,17,11,44,106,17,32,56,95,47
2927,2017,110,0,90,74,26,104,153,404,151
2929,2017,0,0,2,0,0,1,0,1,0
2932,2017,0,0,1,0,0,1,0,2,0
2939,2017,77,40,76,184,24,89,191,386,166
2940,2017,74,3,76,60,36,54,71,186,43
2944,2017,0,0,2,1,1,0,0,2,2
2957,2017,108,20,80,99,52,51,94,229,58
2958,2017,1,1,13,8,0,0,1,1,6
2959,2017,2,0,2,3,1,1,1,8,0
2967,2017,3,4,19,8,6,6,18,29,24
2969,2017,63,1,61,45,38,72,105,291,114
2971,2017,53,1,67,66,40,45,137,350,74
2976,2017,23,21,66,94,17,23,44,101,20
2989,2017,27,24,105,311,22,61,144,264,147
2990,2017,66,6,45,48,41,38,99,236,100
2995,2017,12,1,58,26,12,12,46,106,3
2997,2017,128,6,90,214,35,95,243,517,190
3003,2017,0,1,1,4,1,2,0,1,4
3004,2017,25,2,58,52,11,8,45,99,28
3007,2017,4,0,4,3,1,1,1,10,0
3011,2017,7,12,63,58,2,10,27,73,22
3022,2017,20,13,66,97,12,19,54,100,21
3026,2017,4,0,6,4,2,2,2,15,2
3028,2017,30,12,70,99,20,27,109,290,52
3029,2017,22,8,41,88,12,28,35,79,34
3030,2017,60,7,87,111,12,45,64,172,94
3031,2017,0,0,1,1,0,1,0,1,0
3032,2017,73,88,100,295,24,126,257,400,188
3036,2017,86,15,59,251,33,81,134,329,188
3039,2017,3,13,37,50,6,16,6,23,22
3049,2017,0,0,2,2,0,3,3,4,0
3051,2017,2,2,29,46,6,7,18,51,18
3053,2017,11,2,42,79,3,17,34,75,22
3054,2017,1,0,1,2,0,0,1,1,0
3056,2017,13,15,76,171,9,46,45,113,23
3060,2017,104,1,59,64,32,79,93,255,61
3064,2017,59,4,29,72,26,49,91,237,63
3066,2017,28,95,91,235,13,49,87,154,115
3069,2017,47,10,67,74,17,36,126,328,66
3070,2017,0,0,0,0,0,0,0,0,0
3071,2017,4,1,17,40,7,14,16,55,16
3072,2017,6,4,28,51,8,28,22,57,18
3076,2017,40,1,57,87,17,53,72,195,90
3077,2017,0,0,0,0,0,0,0,0,0
3079,2017,39,2,42,24,4,26,15,62,13
3083,2017,94,3,98,104,29,80,75,163,126
3084,2017,45,0,49,79,16,57,98,274,165
3087,2017,12,0,40,60,10,34,71,202,49
3088,2017,12,23,95,151,10,54,119,257,130
3089,2017,2,8,66,76,8,33,36,83,20
3100,2017,0,1,18,6,2,4,1,5,7
3101,2017,0,0,0,1,0,0,0,0,0
3102,2017,9,33,93,197,21,20,73,135,69
3105,2017,14,1,41,62,10,20,37,80,37
3109,2017,22,2,32,43,8,12,49,127,17
3113,2017,2,3,18,17,0,1,3,5,4
3115,2017,0,0,2,2,0,0,0,2,2
3118,2017,26,6,71,164,13,33,158,310,50
3119,2017,30,4,26,40,9,15,28,60,10
3120,2017,104,8,39,90,22,56,64,162,67
3121,2017,0,0,1,1,0,1,0,1,0
3122,2017,0,0,0,0,0,0,0,0,0
3123,2017,10,2,32,72,3,25,26,63,26
3127,2017,9,3,42,64,2,20,30,73,25
3128,2017,2,1,5,3,1,4,0,0,2
3133,2017,0,0,0,0,0,0,1,3,2
3136,2017,68,4,66,111,33,39,116,304,68
3138,2017,58,26,56,206,13,44,154,337,84
3139,2017,80,4,68,104,30,54,100,249,125
3140,2017,36,10,73,143,20,48,95,194,76
3146,2017,13,20,70,110,14,25,49,81,34
3151,2017,120,26,77,141,36,77,108,228,117
3152,2017,18,19,55,106,14,23,96,184,45
3154,2017,106,13,84,93,35,94,211,460,133
3158,2017,28,18,68,207,26,50,110,201,107
3166,2017,1,6,12,17,4,8,9,21,7
3167,2017,59,7,58,57,42,43,35,85,69
3171,2017,52,2,81,118,54,64,95,186,86
3173,2017,23,41,88,147,23,41,97,163,134
3177,2017,25,4,58,50,22,29,73,174,37
3180,2017,1,0,0,2,1,1,2,4,6
3187,2017,12,0,6,12,4,6,9,18,4
3188,2017,29,0,20,20,9,22,12,40,12
3193,2017,42,8,59,137,21,38,65,138,115
3195,2017,93,2,76,136,32,81,205,452,232
3199,2017,10,0,11,36,3,12,22,65,16
3202,2017,106,17,83,122,25,67,76,165,67
3204,2017,4,0,38,53,9,13,14,35,28
3207,2017,14,17,88,153,9,26,84,155,75
3214,2017,79,9,83,69,23,33,52,116,31
3217,2017,43,14,77,90,19,40,154,354,84
3218,2017,1,2,33,50,5,11,10,24,39
3219,2017,3,12,40,47,0,23,22,47,32
3220,2017,9,7,41,59,13,20,39,91,33
3222,2017,91,7,74,107,57,62,158,388,126
3223,2017,3,3,30,29,4,12,7,24,12
3224,2017,18,7,65,106,14,30,45,95,39
3225,2017,3,0,4,3,0,2,3,8,0
3226,2017,36,1,58,87,25,34,94,187,52
3229,2017,34,17,102,182,21,71,121,221,110
3231,2017,121,3,91,76,16,92,120,303,151
3236,2017,0,0,1,0,0,0,1,1,0
3240,2017,2,24,58,105,10,23,52,104,30
3242,2017,12,0,26,28,6,13,17,65,5
3244,2017,5,3,28,27,3,8,10,23,12
3246,2017,15,3,66,91,21,20,85,205,44
3248,2017,0,0,9,4,1,2,1,1,3
3250,2017,7,0,14,9,3,10,4,20,10
3256,2017,4,0,18,18,2,11,8,26,6
3266,2017,1,0,2,3,0,1,1,2,2
3271,2017,36,44,101,151,17,45,76,130,64
3276,2017,4,0,2,2,0,1,1,8,6
3278,2017,25,9,73,118,14,37,99,205,26
3279,2017,112,4,53,98,35,69,196,442,153
3280,2017,8,1,18,13,4,5,11,37,0
3282,2017,122,1,63,85,32,77,69,177,49
3284,2017,38,12,89,270,14,49,99,172,73
3295,2017,6,1,6,14,5,11,6,17,5
3297,2017,10,40,86,177,6,38,99,173,43
3299,2017,54,0,52,81,25,50,93,245,106
3302,2017,0,0,1,0,0,0,0,0,0
3305,2017,34,8,57,116,16,41,95,223,49
3314,2017,14,0,22,45,11,21,53,139,41
3316,2017,21,4,45,85,9,12,31,86,19
3321,2017,19,4,91,113,15,25,34,71,19
3325,2017,121,12,50,106,33,68,75,224,129
3333,2017,25,2,26,40,9,10,87,210,36
3339,2017,1,0,1,4,0,0,1,1,0
3340,2017,5,1,10,11,5,2,4,14,12
3351,2017,0,0,1,1,0,0,0,0,0
3353,2017,122,2,71,145,33,67,202,404,165
3360,2017,0,0,0,1,0,2,1,1,0
3361,2017,0,0,1,0,0,0,0,0,0
3364,2017,7,8,47,68,5,16,16,34,5
3366,2017,15,41,94,245,10,37,138,185,58
3367,2017,26,14,37,112,12,26,83,153,65
3369,2017,49,0,30,29,15,30,30,87,13
3373,2017,7,3,42,46,2,12,26,59,19
3375,2017,11,6,76,103,8,34,67,122,30
3376,2017,74,7,51,100,23,33,109,262,60
3380,2017,55,10,57,90,45,47,172,396,105
3382,2017,22,13,42,99,18,31,125,296,128
3385,2017,137,0,79,121,49,59,89,210,80
3387,2017,7,36,62,158,8,42,64,130,104
3392,2017,0,3,13,23,1,7,11,17,10
3394,2017,7,64,88,170,25,30,79,130,108
3395,2017,6,0,13,10,6,3,15,23,4
3396,2017,162,5,85,108,60,116,130,319,135
3405,2017,17,5,83,149,18,28,93,219,49
3411,2017,23,31,82,230,32,41,142,305,103
3413,2017,18,7,47,75,11,24,44,105,31
3418,2017,3,0,8,2,1,0,0,1,2
3419,2017,52,14,63,104,29,58,114,305,80
3422,2017,15,0,31,20,8,19,25,76,35
3424,2017,42,4,45,47,17,45,21,72,79
3425,2017,20,6,77,129,11,39,76,181,93
3430,2017,23,2,21,25,10,14,20,40,3
3436,2017,83,1,52,57,24,31,59,165,40
3440,2017,7,2,26,57,1,23,39,84,12
3444,2017,42,1,40,68,20,21,91,207,44
3449,2017,6,25,46,87,14,30,34,79,26
3450,2017,0,0,0,0,0,0,0,1,0
3457,2017,3,2,40,46,2,18,28,57,31
3458,2017,44,32,58,162,27,57,169,358,166
3459,2017,3,2,21,26,3,8,14,38,13
3465,2017,0,2,12,18,0,6,7,16,2
3466,2017,13,5,42,44,7,19,25,86,14
3476,2017,9,3,29,37,11,15,28,87,10
3486,2017,29,3,61,91,33,51,162,377,108
3487,2017,95,2,80,124,34,79,122,273,72
3489,2017,0,1,2,4,0,2,2,3,2
3494,2017,4,15,28,48,8,12,17,29,24
3497,2017,24,2,41,74,7,26,93,215,43
3499,2017,2,0,19,19,3,8,10,31,8
3502,2017,4,2,10,6,2,3,15,32,2
3503,2017,42,4,40,55,15,18,52,115,41
3504,2017,61,4,56,147,35,71,221,489,138
3511,2017,7,3,32,62,4,25,38,84,20
3512,2017,55,5,40,94,43,35,61,129,71
3514,2017,37,49,70,251,37,48,130,256,118
3516,2017,4,40,60,65,7,17,53,81,25
3519,2017,58,6,83,159,35,42,114,198,89
3523,2017,7,30,71,112,10,27,57,101,72
3527,2017,168,4,70,112,33,65,134,296,117
3528,2017,7,1,15,23,10,9,47,114,30
3530,2017,17,30,84,99,8,25,60,115,46
3534,2017,44,2,55,46,20,25,54,136,55
3538,2017,98,6,84,62,51,74,126,311,72
3541,2017,8,13,40,54,12,7,18,36,20
3544,2017,130,4,69,116,90,83,111,273,80
3546,2017,0,0,0,0,0,0,0,0,0
3549,2017,2,0,1,11,1,3,6,9,4
3551,2017,25,2,20,18,14,19,22,45,4
3552,2017,30,14,84,149,30,70,138,321,130
3557,2017,19,12,55,73,18,30,18,46,18
3558,2017,22,18,91,135,19,43,100,195,59
3559,2017,16,4,27,19,8,16,15,53,8
3561,2017,1,0,1,0,0,0,0,1,0
3562,2017,76,3,58,80,32,57,95,270,50
3566,2017,1,1,3,3,0,0,2,7,1
3567,2017,0,0,1,0,0,0,1,2,0
3568,2017,24,12,76,157,29,24,137,321,42
3571,2017,14,17,63,74,15,24,51,109,27
3575,2017,29,5,55,69,26,39,56,160,49
3579,2017,9,0,15,12,10,3,7,24,6
3582,2017,2,0,0,1,1,3,1,2,0
3583,2017,22,4,42,40,10,12,11,40,2
3584,2017,48,5,48,65,19,31,85,200,7
3587,2017,13,21,94,79,12,39,68,125,55
3590,2017,14,23,33,93,9,10,46,98,54
3593,2017,0,1,10,17,2,2,7,16,6
3597,2017,42,6,60,82,9,50,129,298,110
3600,2017,0,0,1,0,0,0,0,1,0
3601,2017,0,0,12,6,5,5,6,27,10
3605,2017,56,17,81,132,37,42,68,167,87
3609,2017,63,1,57,73,37,49,98,228,160
3610,2017,55,4,72,99,37,33,101,236,64
3612,2017,42,19,101,162,29,73,122,295,107
3613,2017,5,16,99,131,12,36,95,160,61
3615,2017,44,24,88,257,48,66,188,301,97
3616,2017,15,8,85,79,15,14,58,152,29
3618,2017,32,6,60,74,16,23,51,121,9
3620,2017,12,3,9,22,3,13,4,22,14
3622,2017,88,0,56,105,38,42,98,239,65
3624,2017,120,6,80,146,30,67,122,285,101
3627,2017,1,0,1,2,0,1,1,5,0
3629,2017,33,0,34,34,15,20,13,34,14
3631,2017,32,0,22,38,16,27,55,149,25
3635,2017,14,11,32,65,12,20,34,62,25
3636,2017,0,0,1,3,0,0,1,3,2
3637,2017,78,7,69,137,24,90,199,382,162
3642,2017,8,13,47,60,3,27,19,48,36
3643,2017,66,9,46,62,16,54,59,164,35
3646,2017,71,14,99,294,19,93,200,446,204
3650,2017,1,4,13,14,2,3,7,12,8
3653,2017,31,2,26,54,10,22,50,123,16
3660,2017,4,7,32,64,7,21,16,44,56
3664,2017,0,0,2,2,0,1,1,5,0
3668,2017,86,3,57,72,21,51,129,299,133
3669,2017,48,10,56,70,27,24,88,185,23
3672,2017,111,0,34,91,28,50,88,265,84
3673,2017,16,29,95,155,16,43,71,152,62
3674,2017,30,11,35,78,15,31,68,141,51
3676,2017,19,17,60,150,20,36,54,127,76
3677,2017,70,32,45,133,31,51,119,268,93
3678,2017,7,5,6,14,1,8,14,36,2
3679,2017,0,1,1,7,1,2,0,6,2
3680,2017,40,19,76,99,21,46,60,110,31
3681,2017,20,9,77,46,17,31,79,183,15
3684,2017,28,1,48,54,14,29,35,96,36
3685,2017,119,8,68,106,43,72,166,413,188
3686,2017,0,0,0,0,0,0,0,1,0
3688,2017,0,0,1,4,0,0,2,2,3
3697,2017,0,0,1,0,0,0,0,0,2
3698,2017,26,14,63,130,17,38,46,131,104
3699,2017,5,17,79,151,11,31,63,109,50
3702,2017,1,0,0,1,0,1,1,2,0
3703,2017,48,5,77,114,35,58,97,272,76
3710,2017,0,0,3,1,2,1,1,5,3
3711,2017,0,12,61,64,6,12,37,65,24
3712,2017,0,0,0,0,0,0,0,0,0
3714,2017,6,8,67,122,12,20,26,48,19
3715,2017,53,20,72,159,43,68,217,440,185
3720,2017,0,0,0,0,0,0,1,1,2
3729,2017,58,8,47,73,31,75,124,249,145
3733,2017,5,1,10,16,1,7,11,32,9
3734,2017,0,1,0,0,0,0,0,2,2
3737,2017,14,7,61,103,15,32,90,173,56
3739,2017,9,16,76,112,15,20,50,94,80
3740,2017,35,14,93,214,23,62,147,288,138
3741,2017,12,28,88,103,6,27,20,48,35
3742,2017,42,8,50,89,20,40,85,221,32
3745,2017,144,9,98,166,90,110,147,318,201
3746,2017,39,8,45,90,36,38,98,228,42
3747,2017,0,0,1,0,0,0,1,1,0
3750,2017,48,0,36,27,18,18,14,35,11
3751,2017,1,2,22,17,5,2,2,6,7
3752,2017,1,3,6,18,1,5,12,26,7
3753,2017,18,6,66,73,23,25,56,142,62
3757,2017,0,2,3,8,0,3,2,5,7
3762,2017,19,26,74,165,24,49,129,316,54
3767,2017,41,9,47,80,18,36,64,133,51
3768,2017,63,9,94,190,13,74,148,242,133
3769,2017,37,4,56,143,20,48,57,134,70
3770,2017,93,0,48,99,34,67,154,368,119
3774,2017,113,22,67,349,30,90,188,391,214
3775,2017,9,0,18,13,4,5,4,25,9
3776,2017,12,1,35,37,5,16,49,131,15
3777,2017,12,47,71,149,10,29,76,150,81
3778,2017,3,10,35,43,4,12,8,20,7
3783,2017,4,0,0,4,0,2,0,3,7
3785,2017,3,1,31,29,1,13,14,38,15
3790,2017,27,28,71,135,7,50,41,82,67
3795,2017,7,1,6,12,2,8,7,20,5
3796,2017,28,0,17,26,12,19,23,61,21
3798,2017,6,0,12,23,6,7,11,40,19
3799,2017,40,16,81,119,11,35,73,170,55
3801,2017,43,32,86,157,15,54,126,244,81
3802,2017,21,21,47,99,8,31,43,82,32
3803,2017,1,0,0,0,0,1,0,1,2
3805,2017,13,2,40,60,11,12,23,51,45
3807,2017,43,2,51,104,12,39,78,186,16
3809,2017,75,5,65,63,22,37,35,93,65
3810,2017,0,1,4,5,0,0,3,6,2
3811,2017,58,4,74,43,17,37,30,83,60
3812,2017,0,0,0,0,1,0,0,1,0
3813,2017,109,12,85,118,33,81,161,338,191
3815,2017,40,22,70,159,23,54,208,432,94
3825,2017,12,0,9,17,3,11,29,91,12
3826,2017,18,3,41,59,4,24,27,66,29
3829,2017,4,7,75,116,10,35,54,103,57
3832,2017,135,3,78,125,61,78,196,478,211
3834,2017,15,3,34,33,4,1,9,26,8
3836,2017,41,6,47,42,15,54,42,101,35
3840,2017,33,6,39,40,14,25,46,131,24
3842,2017,0,0,33,30,4,3,5,17,5
3844,2017,0,0,0,0,0,0,0,0,0
3846,2017,40,43,76,193,21,70,174,333,203
3848,2017,0,0,2,2,0,1,0,1,0
3849,2017,21,37,89,251,12,43,100,176,62
3850,2017,57,2,71,171,19,54,106,277,90
3854,2017,33,12,26,47,10,17,19,44,16
3855,2017,0,0,0,1,0,0,0,4,0
3857,2017,30,28,85,131,34,33,90,180,69
3859,2017,0,0,0,0,0,0,1,1,0
3861,2017,14,19,96,209,12,54,78,122,75
3862,2017,0,1,2,2,0,0,0,1,0
3864,2017,55,1,50,62,26,44,60,97,49
3865,2017,37,0,33,30,16,25,18,62,17
3866,2017,0,0,0,1,1,1,0,1,0
3870,2017,56,24,100,184,28,83,167,387,105
3874,2017,18,2,36,34,8,13,45,120,31
3876,2017,11,16,79,94,8,21,50,114,40
3877,2017,12,0,20,22,6,16,28,72,12
3879,2017,51,8,58,114,33,74,139,263,109
3880,2017,26,20,47,78,17,24,66,160,27
3887,2017,56,4,36,45,20,34,79,182,63
3890,2017,32,3,64,65,13,39,75,161,44
3892,2017,7,39,60,81,8,27,22,52,15
3899,2017,9,12,33,49,3,24,11,28,6
3900,2017,0,0,1,1,0,0,0,2,0
3902,2017,139,6,67,83,36,83,64,164,44
3903,2017,35,1,53,65,19,18,20,68,30
3904,2017,61,7,69,78,23,58,166,372,101
3908,2017,75,121,84,336,42,64,209,407,129
3909,2017,1,3,7,5,3,4,11,33,15
3910,2017,1,0,5,7,2,4,9,13,0
3911,2017,0,0,1,1,0,0,0,0,0
3913,2017,81,4,58,60,15,51,59,137,51
3915,2017,3,6,27,19,3,7,9,20,16
3916,2017,60,27,94,192,47,75,189,420,237
3918,2017,50,4,72,89,18,41,54,144,70
3919,2017,1,1,0,4,1,0,0,11,0
3921,2017,1,0,0,3,0,2,0,1,0
3926,2017,78,27,78,278,43,70,127,339,93
3931,2017,2,0,5,4,0,2,0,4,1
3934,2017,63,75,76,249,33,50,207,356,131
3935,2017,16,66,100,223,17,56,131,201,147
3938,2017,4,1,8,19,0,1,15,24,7
3941,2017,2,4,16,38,6,8,28,53,24
3942,2017,6,3,7,26,5,5,6,16,5
3943,2017,75,36,79,219,17,66,197,330,124
3948,2017,56,5,52,125,33,31,130,319,89
3950,2017,58,7,78,95,26,31,96,214,50
3954,2017,116,6,82,85,33,73,94,224,65
3958,2017,20,9,58,98,24,20,46,87,43
3959,2017,1,0,8,11,2,0,5,10,0
3962,2017,31,36,78,246,27,52,151,255,126
3970,2017,54,12,71,130,56,81,164,366,86
3973,2017,71,0,73,58,26,40,29,100,44
3974,2017,1,5,29,19,1,16,6,13,5
3975,2017,3,2,16,24,4,10,13,33,18
3978,2017,0,0,2,5,2,0,1,9,5
3984,2017,13,3,66,42,20,28,23,62,15
3985,2017,5,1,16,8,4,3,5,21,3
3987,2017,6,0,31,12,1,9,25,54,22
3990,2017,28,12,75,91,33,62,147,319,173
3998,2017,58,4,58,94,42,44,79,219,55
4001,2017,0,0,0,2,0,1,1,2,1
4002,2017,36,1,27,18,18,29,30,93,40
4004,2017,3,1,23,11,2,10,26,69,6
4005,2017,21,22,72,283,35,57,138,249,159
4007,2017,26,6,46,56,12,25,41,116,27
4011,2017,19,7,27,51,18,22,31,98,38
4013,2017,0,0,0,3,0,0,1,1,1
4016,2017,28,6,36,85,11,28,96,216,116
4017,2017,61,1,36,50,20,54,39,90,43
4018,2017,1,0,0,1,0,1,0,0,2
4019,2017,5,5,64,125,15,27,56,107,61
4025,2017,20,4,42,127,10,29,75,162,30
4027,2017,18,18,69,117,29,39,77,198,41
4039,2017,68,10,67,117,38,38,50,147,41
4040,2017,1,0,1,1,0,0,1,2,0
4042,2017,3,0,4,6,2,8,10,33,8
4044,2017,148,4,55,102,36,73,185,467,190
4047,2017,0,4,47,98,6,26,43,66,61
4051,2017,26,13,98,197,34,37,107,196,90
4052,2017,0,0,0,0,0,0,0,0,0
4056,2017,17,6,43,164,16,23,62,126,56
4057,2017,3,15,41,53,3,20,37,70,32
4058,2017,10,45,85,119,3,24,67,123,65
4059,2017,28,4,33,39,13,26,42,132,17
4064,2017,1,0,7,17,0,4,5,23,7
4068,2017,71,1,73,115,24,49,100,250,74
4070,2017,40,5,47,65,15,42,92,239,60
4074,2017,0,0,2,0,0,0,0,0,0
4077,2017,87,1,76,91,17,96,155,444,146
4078,2017,1,0,0,1,0,0,1,1,0
4080,2017,15,0,15,7,4,7,2,7,4
4081,2017,28,2,64,93,17,37,56,125,34
4082,2017,29,8,29,69,21,23,26,58,37
4086,2017,1,0,0,1,0,4,1,4,0
4092,2017,8,21,85,116,4,30,48,103,38
4094,2017,13,59,106,172,25,60,78,135,63
4095,2017,21,6,40,92,18,39,60,151,30
4098,2017,39,10,74,102,9,45,55,147,62
4100,2017,0,1,12,5,1,3,4,7,5
4104,2017,61,10,86,121,39,74,141,349,88
4107,2017,0,1,0,1,1,1,0,6,0
4110,2017,21,13,73,113,25,21,64,164,23
4113,2017,88,0,75,79,34,44,86,209,51
4118,2017,0,0,0,2,1,1,2,4,5
4119,2017,42,0,33,54,28,44,40,108,50
4120,2017,61,1,41,100,37,84,173,452,195
4126,2017,9,1,21,16,3,8,11,35,4
4129,2017,12,16,45,62,7,22,16,47,15
4131,2017,77,0,63,56,23,66,123,302,98
4133,2017,4,11,20,41,4,10,22,50,10
4134,2017,37,1,53,117,19,26,55,98,30
4137,2017,164,0,38,73,31,57,84,224,84
4138,2017,0,0,0,0,0,0,0,0,0
4141,2017,0,0,0,0,0,1,0,0,0
4142,2017,4,49,76,169,20,32,83,141,67
4143,2017,2,4,15,20,6,8,4,12,19
4145,2017,0,0,0,0,0,0,0,0,0
4147,2017,1,0,3,0,0,0,1,2,0
4150,2017,19,7,44,70,12,25,62,150,8
4151,2017,4,1,7,5,2,2,1,12,2
4153,2017,25,31,71,134,19,38,86,130,58
4154,2017,6,0,16,9,2,7,2,18,2
4156,2017,2,0,5,8,1,2,13,40,0
4161,2017,1,2,6,26,3,2,3,7,16
4165,2017,35,14,84,123,28,65,123,282,75
4167,2017,4,3,14,37,1,9,19,35,14
4168,2017,0,0,0,0,0,0,0,0,0
4170,2017,57,5,57,164,32,80,160,344,116
4174,2017,0,0,3,5,1,2,2,5,1
4178,2017,77,2,77,76,22,57,80,230,79
4181,2017,6,8,62,81,3,26,37,68,36
4183,2017,0,0,2,1,0,1,1,2,0
4184,2017,29,3,74,92,16,31,69,183,33
4189,2017,43,18,88,136,16,51,123,240,115
4191,2017,3,0,11,17,6,6,10,30,22
4192,2017,0,0,1,0,1,0,0,1,6
4194,2017,22,1,24,22,11,20,22,68,16
4195,2017,61,12,54,123,18,43,90,217,38
4196,2017,13,6,42,52,9,20,26,64,35
4199,2017,83,0,57,50,6,51,47,132,87
4208,2017,19,17,58,221,13,41,132,260,116
4215,2017,58,16,59,116,21,66,108,283,128
4216,2017,1,0,0,2,0,0,0,6,0
4220,2017,70,10,55,66,32,63,98,249,56
4221,2017,13,12,75,157,11,45,65,146,68
4230,2017,1,3,8,9,1,3,3,4,6
4231,2017,20,15,72,156,25,38,114,206,57
4232,2017,4,5,26,27,4,5,7,26,4
4235,2017,34,0,56,44,22,20,39,109,43
4236,2017,0,1,3,3,0,3,1,4,2
4237,2017,30,1,34,21,5,23,12,58,13
4238,2017,86,3,62,59,30,57,71,177,63
4239,2017,0,0,0,1,0,1,1,2,0
4240,2017,54,1,38,73,14,35,108,309,79
4241,2017,14,0,11,6,2,3,5,26,8
4247,2017,25,6,52,121,13,38,57,147,45
4248,2017,19,18,95,324,23,44,111,203,98
4249,2017,0,0,0,1,0,0,0,0,0
4254,2017,56,4,86,99,23,37,116,261,128
4255,2017,161,0,70,74,20,84,128,304,141
4259,2017,0,0,0,0,0,0,0,2,0
4260,2017,5,35,73,137,6,22,47,68,58
4265,2017,0,4,4,6,1,4,3,6,1
4267,2017,51,2,57,110,24,45,200,410,127
4269,2017,62,12,75,159,57,58,149,337,112
4271,2017,78,0,52,80,45,42,93,181,72
4274,2017,42,11,89,113,51,60,149,363,112
4275,2017,117,4,91,105,51,64,83,195,128
4276,2017,0,0,0,1,0,0,0,1,0
4279,2017,0,0,1,1,0,3,0,1,0
4280,2017,25,25,62,51,17,25,30,55,18
4284,2017,22,17,52,119,25,29,103,229,96
4287,2017,27,22,66,77,16,18,82,170,17
4289,2017,0,0,0,3,1,1,2,4,1
4291,2017,2,0,6,11,2,9,8,25,4
4292,2017,1,0,2,1,1,2,1,2,0
4299,2017,1,0,0,1,0,0,0,1,0
4301,2017,0,0,1,2,0,0,0,2,0
4302,2017,0,1,2,4,0,1,0,1,2
4303,2017,70,1,55,102,57,45,58,180,57
4306,2017,6,0,15,11,4,5,8,33,11
4314,2017,7,2,25,63,11,15,45,104,10
4315,2017,19,10,62,105,14,33,66,144,56
4317,2017,36,5,53,222,29,33,202,430,53
4319,2017,2,0,12,17,4,4,18,51,13
4320,2017,7,4,18,21,5,7,7,19,2
4324,2017,91,5,57,116,37,70,233,493,134
4325,2017,9,27,57,83,4,13,40,63,26
4328,2017,1,0,1,1,0,1,2,5,4
4329,2017,136,23,71,108,29,100,100,234,100
4330,2017,75,0,33,57,22,37,91,210,60
4331,2017,15,30,82,116,8,26,87,194,87
4333,2017,19,13,79,116,9,18,29,65,27
4334,2017,3,38,65,68,5,10,14,30,26
4336,2017,155,4,55,105,31,62,77,210,69
4340,2017,51,2,93,83,17,29,70,157,63
4347,2017,0,0,0,1,0,1,0,0,0
4348,2017,78,3,61,136,51,54,87,194,113
4349,2017,35,0,49,29,8,27,43,124,11
4352,2017,43,5,58,207,24,63,106,246,106
4357,2017,34,7,55,56,8,22,63,143,52
4358,2017,6,1,17,9,4,8,23,70,22
4359,2017,3,0,9,7,4,5,8,20,12
4362,2017,21,20,90,182,10,43,125,208,91
4365,2017,0,0,2,2,0,1,1,2,0
4366,2017,71,15,54,101,23,58,136,319,82
4375,2017,28,3,37,73,15,35,65,127,66
4380,2017,16,7,50,42,5,15,18,52,20
4386,2017,31,0,42,19,8,27,17,58,21
4388,2017,29,2,45,76,19,31,25,74,60
4391,2017,19,23,98,193,10,64,52,126,83
4395,2017,78,7,74,136,23,102,88,212,124
4407,2017,10,5,29,52,7,17,14,23,18
4409,2017,1,3,36,31,5,9,17,33,16
4411,2017,46,10,52,94,29,38,65,124,57
4412,2017,7,0,13,14,9,10,2,15,14
4413,2017,30,14,67,218,18,37,108,330,50
4414,2017,49,10,64,84,38,73,129,306,128
4415,2017,9,0,20,28,6,18,18,50,27
4417,2017,1,4,16,14,4,7,3,9,9
